id,user,lat,long,tags,title,date_taken_minute,date_taken_hour,date_taken_day,date_taken_month,date_taken_year,date_key
9600212702,100006898@N03,45.737511,4.845732,,img_7257,24.0,14,29,1,2009,2009-1-29
9600217280,100006898@N03,45.738821,4.844895,,img_7253,24.0,14,29,1,2009,2009-1-29
9600207784,100006898@N03,45.738986,4.845464,,img_7265,24.0,14,29,1,2009,2009-1-29
9600224694,100006898@N03,45.747881,4.833168,,img_7245,24.0,14,29,1,2009,2009-1-29
9600191858,100006898@N03,45.737511,4.845732,,img_7341,16.0,8,1,7,2009,2009-7-1
9597395509,100006898@N03,45.739974,4.845453,,img_7343,47.0,11,1,7,2009,2009-7-1
9507788315,100014906@N08,45.756744,4.838886,"frankreich,wasser,lyon,städte,fra,brücken,flüsse,rhônealpes,bauwerke,lyon02",Camino 2012,33.0,15,20,8,2012,2012-8-20
9507788493,100014906@N08,45.758427,4.840722,"frankreich,wasser,lyon,städte,fra,historisches,flüsse,rhônealpes,bauwerke,laguillotière,lyon02",Camino 2012,28.0,15,20,8,2012,2012-8-20
9507819267,100014906@N08,45.758522,4.840052,"tiere,frankreich,wasser,lyon,natur,vögel,städte,fra,brücken,flüsse,rhônealpes,bauwerke,laguillotière,lyon02",Camino 2012,38.0,18,20,8,2012,2012-8-20
9507820431,100014906@N08,45.75903,4.824408,"panorama,frankreich,camino,lyon,kultur,städte,jakobsweg,fra,vieuxlyon,rhônealpes,pilgern,chemindestjacques,lyon05",Camino 2012,26.0,17,20,8,2012,2012-8-20
9507820645,100014906@N08,45.759111,4.824258,"frankreich,camino,lyon,kultur,kirchen,städte,jakobsweg,fra,objekte,historisches,vieuxlyon,rhônealpes,bauwerke,pilgern,chemindestjacques,lyon05",Camino 2012,23.0,17,20,8,2012,2012-8-20
9507818805,100014906@N08,45.759394,4.829499,"frankreich,camino,lyon,nacht,kultur,kirchen,städte,jakobsweg,fra,objekte,historisches,vieuxlyon,rhônealpes,bauwerke,pilgern,stimmungen,chemindestjacques,lyon05",Camino 2012,15.0,21,20,8,2012,2012-8-20
9510582430,100014906@N08,45.7595,4.82893,"frankreich,wasser,lyon,städte,fra,brücken,vieuxlyon,flüsse,rhônealpes,bauwerke,lyon05",Camino 2012,11.0,16,20,8,2012,2012-8-20
9510612896,100014906@N08,45.759922,4.827722,"frankreich,camino,lyon,nacht,kultur,städte,jakobsweg,fra,rhônealpes,pilgern,stimmungen,chemindestjacques,lyon05",Camino 2012,21.0,21,20,8,2012,2012-8-20
9507818403,100014906@N08,45.760055,4.827241,"frankreich,camino,lyon,nacht,kultur,kirchen,städte,jakobsweg,fra,objekte,historisches,rhônealpes,bauwerke,pilgern,stimmungen,chemindestjacques,lyon05",Camino 2012,28.0,21,20,8,2012,2012-8-20
9507819399,100014906@N08,45.760847,4.826827,"frankreich,camino,lyon,kultur,städte,jakobsweg,fra,rhônealpes,pilgern,chemindestjacques,lyon05,symbolezeichen",Camino 2012,41.0,17,20,8,2012,2012-8-20
9507819607,100014906@N08,45.760872,4.827144,"frankreich,camino,lyon,kultur,städte,jakobsweg,fra,rhônealpes,pilgern,chemindestjacques,lyon05",Camino 2012,39.0,17,20,8,2012,2012-8-20
9507819839,100014906@N08,45.761138,4.826263,"frankreich,camino,lyon,kultur,kirchen,städte,jakobsweg,fra,objekte,historisches,rhônealpes,bauwerke,pilgern,chemindestjacques,lyon05",Camino 2012,37.0,17,20,8,2012,2012-8-20
9510612560,100014906@N08,45.761313,4.82515,"frankreich,wasser,lyon,nacht,städte,fra,lichtspiele,rhônealpes,wasserfälle,stimmungen,lyon05",Camino 2012,37.0,21,20,8,2012,2012-8-20
9507818993,100014906@N08,45.765572,4.840897,"frankreich,wasser,lyon,städte,fra,brücken,flüsse,rhônealpes,bauwerke,lyon01",Camino 2012,5.0,19,20,8,2012,2012-8-20
9507818057,100014906@N08,45.759188,4.824369,"frankreich,lyon,kaffee,städte,fra,nahrung,vieuxlyon,rhônealpes,lyon05",Camino 2012,18.0,8,21,8,2012,2012-8-21
11026985476,100030116@N06,45.755232,4.813331,"aquarelle,croquis,enextérieur,lyon,eglise",St Irénée vue du parvi de la MJC St Just,9.0,15,15,11,2013,2013-11-15
9731571322,100030116@N06,45.757493,4.823234,"lyon,aquarelle,enextérieur","Aquarelle, Montée des Epiées, Lyon",57.0,9,12,9,2013,2013-9-12
9699587107,100030116@N06,45.75658,4.833834,"lyon,dessin,croquis,graphite5b","Lyon Bellecour, vue sue le clocher de la place Antonin Poncet",4.0,16,8,9,2013,2013-9-8
9702823294,100030116@N06,45.761909,4.826935,"lyon,dessin,croquis,graphite5b",Lyon Saint Jean Rue de la Bombarde,6.0,16,8,9,2013,2013-9-8
15037657423,100030116@N06,45.755344,4.813191,,Place Saint Irénée Lyon 5,44.0,11,29,10,2014,2014-10-29
15471661088,100030116@N06,45.758002,4.81391,,Une ancienne maison de la rue de Trion,43.0,11,29,10,2014,2014-10-29
16300938566,100030116@N06,45.757957,4.812183,,Lyon 5° Rue de la Favorite,21.0,9,6,11,2014,2014-11-6
16141006477,100030116@N06,45.760584,4.833651,,Une sirène de la fontaine place des Jacobins Lyon2°,20.0,9,6,11,2014,2014-11-6
15724786882,100030116@N06,45.767672,4.859014,,"Une très belle brasserie de Lyon, à coté de la gare des Brotteaux",20.0,9,6,11,2014,2014-11-6
16731961031,100030116@N06,45.753757,4.827053,,"Abbaye d'Ainay,_ intérieur",40.0,11,22,12,2014,2014-12-22
12610790453,100030116@N06,45.75649,4.810359,"dessin,porte,croquis,enextérieur,graphite5b",14 rue du manteau jaune Lyon 5°.,51.0,9,18,2,2014,2014-2-18
13618038075,100030116@N06,45.759851,4.822171,,En montant vers Fourvière,36.0,13,16,3,2014,2014-3-16
13618040473,100030116@N06,45.761647,4.81935,,Vers Fourvière,35.0,13,16,3,2014,2014-3-16
13842838085,100030116@N06,45.758024,4.836087,,"L'hotel Dieu, vu du quai Augagneur",3.0,9,10,4,2014,2014-4-10
13843231504,100030116@N06,45.755232,4.810713,,Saint Irénée- Un morceau de l'aqueduc romain,35.0,9,14,4,2014,2014-4-14
14546110358,100030116@N06,45.757358,4.831495,"lyon,aquarelle,enextérieur",Kiosques aux fleurs,44.0,15,11,7,2014,2014-7-11
14752603593,100030116@N06,45.761729,4.819446,"lyon,aquarelle,fourvière,enextérieur",Jardin de l'hôpital,44.0,15,11,7,2014,2014-7-11
16415673352,100030116@N06,45.757987,4.830465,,Café Bellecour,52.0,10,10,1,2015,2015-1-10
22467816903,100030116@N06,45.76643,4.8304,"lyon,aquarelle,encre","Croix Rousse, vue du quai de la pêcherie.",19.0,13,17,11,2015,2015-11-17
22206978544,100030116@N06,45.756632,4.816796,"lyon,aquarelle,porte",Lyon. Le 34 rue de Trion dans le 5°,30.0,14,6,11,2015,2015-11-6
22436208233,100030116@N06,45.756011,4.818352,"lyon,encredechine",Lyon5°: Maison ancienne. N°2,27.0,13,8,11,2015,2015-11-8
22705754980,100030116@N06,45.759199,4.81553,"nature,dessin,encredechine,parcpublic",Jardin de la visitation Lyon,25.0,13,8,11,2015,2015-11-8
23198257894,100030116@N06,45.760277,4.819972,,Musée Gallo Romain Lyon 5°,55.0,12,11,12,2015,2015-12-11
15843740893,100030116@N06,45.761191,4.831387,,"Les petites lampes du café ""Le Diplomatico""",45.0,10,7,2,2015,2015-2-7
18375593065,100030116@N06,45.746091,4.812183,"fleurs,aquarelle,jardin",La bonne maison_ Ste Foy les Lyons,36.0,15,10,3,2015,2015-3-10
16154728023,100030116@N06,45.761191,4.831387,,Le Diplomatico 16_02_2015,55.0,5,10,3,2015,2015-3-10
16921511546,100030116@N06,45.762987,4.821839,,Fourvière de la place Bellecour,34.0,15,10,3,2015,2015-3-10
20101269719,100030116@N06,45.760232,4.822901,,Le cloître du musée d'art religieux_Lyon,7.0,15,4,8,2015,2015-8-4
20099896560,100030116@N06,45.76292,4.823813,,La fontaine du parc des hauteurs_Lyon,7.0,15,4,8,2015,2015-8-4
23705422902,100030116@N06,45.76167,4.832868,"café,restaurant,aquarelle,dessin","Le restaurant ""L'épicerie""",12.0,12,1,9,2015,2015-9-1
23743127134,100030116@N06,45.761191,4.831387,"café,bar,aquarelle,surlevif","Café ""le diplomatico""",39.0,13,13,1,2016,2016-1-13
23931565340,100030116@N06,45.774333,4.828544,"café,aquarelle,intérieur,encredechine",Le café Paddy's Corner N°2,34.0,11,4,1,2016,2016-1-4
30515438961,100030116@N06,45.760158,4.827804,"lyon,eglise,aquarelle,watercolor,dessin",53° Sketchcrawl à Lyon N°1,20.0,15,23,10,2016,2016-10-23
30303797730,100030116@N06,45.758758,4.826667,"dessin,lyon,scketchcrawl,arbre,aquarelle,encredechine",53° sketchcrawl Lyon N°2,11.0,11,27,10,2016,2016-10-27
25078963890,100030116@N06,45.761131,4.826967,,Le café de la cathédrale,33.0,13,28,2,2016,2016-2-28
26466059532,100030116@N06,45.756011,4.818352,"aquarelle,maison,extérieur,fenêtres,portes",Une porte assez curieuse,4.0,14,20,4,2016,2016-4-20
26620533455,100030116@N06,45.753757,4.827053,"aquarelle,eglise",Abbaye d'Ainay_ Lyon 2°,24.0,16,23,4,2016,2016-4-23
27340235362,100030116@N06,45.753241,4.826753,"watercolor,aquarelle,intérieur,étagère",Le bistro Martine.,14.0,17,2,6,2016,2016-6-2
28761708540,100030116@N06,45.762702,4.826806,"aquarelle,rue,café,vélo","Rue du Boeuf, à l'intérieur du Sol café.",28.0,13,12,8,2016,2016-8-12
29047972705,100030116@N06,45.763488,4.827482,"aquarelle,café,terrasse,restaurant,lyon","Rue du Boeuf, à côté de la mairie du 5°",26.0,13,12,8,2016,2016-8-12
29684680841,100030116@N06,45.761729,4.819446,"aquarelle,fourvière,parc,nature,arbre,basilique,lyon",Fourvière,14.0,13,18,9,2016,2016-9-18
36997959964,100030116@N06,45.755494,4.81376,"rue,aquarelle,watercolor,lyon,maison,ruelle,lampadaire,mur",Pour le groupe Défiaqua N°2 sept_oct2017,58.0,10,15,10,2017,2017-10-15
23877452838,100030116@N06,45.762822,4.823255,"fourvière,arbres,aquarelle,watercolor,basilique,lyon",Fourvière vue du petit coin des hortensias,40.0,10,16,10,2017,2017-10-16
37334066820,100030116@N06,45.753757,4.827053,"abbaye,lyon,ainay,intérieur",Intérieur de l'Abbaye d'Ainay. Lyon 2°,44.0,12,7,10,2017,2017-10-7
37521123196,100030116@N06,45.757949,4.820573,"encredechine,cour,lycée",Cour de récréation du lycée des Minimes Lyon 5°,43.0,12,7,10,2017,2017-10-7
24962567847,100030116@N06,45.757964,4.825605,"encredechine,lyon",A saint Georges Lyon 5°,52.0,12,7,10,2017,2017-10-7
37521026176,100030116@N06,45.758144,4.81287,"encredechine,croquis,fontaineromaine,vestiges",Fontaines romaine de la place de Trion,43.0,12,7,10,2017,2017-10-7
38134196531,100030116@N06,45.75896,4.826956,"café,bistrot,intérieur,escalier,colimasson,lyon,aquarelle,lieupublic","Le café 203, vue verticale sur le bel escalier en colimasson",49.0,12,7,10,2017,2017-10-7
24831417118,100030116@N06,45.759342,4.827053,"café,chaise,rue,aquarelle,bistrot",Le café de la Botte,51.0,12,7,10,2017,2017-10-7
24358044798,100030116@N06,45.760277,4.819972,"statue,muséegalloromain,graphite",Musée Gallo Romain Lyon 5°,49.0,12,7,10,2017,2017-10-7
37620452361,100030116@N06,45.762313,4.822375,"statue,vierge,fourvière,aquarelle","A Fourvière, la Naval de Manille",45.0,12,7,10,2017,2017-10-7
23969618837,100030116@N06,45.763039,4.828394,"ampoule,lumière,vitrine,café,vieuxlyon,encreetaquarelle,intérieur",Le luminarium,51.0,12,7,10,2017,2017-10-7
26515283479,100030116@N06,45.763137,4.827235,"café,thé,chocolat,lyonsaintjean",Le Café Barista Lyon Saint Jean,49.0,12,7,10,2017,2017-10-7
37592290381,100030116@N06,45.766999,4.833469,,Au musée des beaux arts de Lyon,44.0,12,7,10,2017,2017-10-7
38933826585,100030116@N06,45.766999,4.833726,"cloître,musée,lyon,arbre",Musée des beaux arts Lyon 1°,52.0,12,7,10,2017,2017-10-7
37947866135,100030116@N06,45.773577,4.855399,"arbre,agave,cactus,parctêtedor,lyon,aquarelle,nature,watercolor,verdure",Lyon 6°:Parc de la tête d'Or,52.0,12,7,10,2017,2017-10-7
37603584066,100030116@N06,45.775934,4.854122,"parctêtedor,pelouse,vert",Parc de la tête d'Or Lyon 6°,47.0,12,7,10,2017,2017-10-7
32323322330,100030116@N06,45.746638,4.826259,dessinaquarélé,54° Sketchcrawl à Lyon_ Samedi 28 01 2017,56.0,14,4,2,2017,2017-2-4
33569249523,100030116@N06,45.773143,4.85453,"serres,verres,parctêtedor,lyon","55° sketchcrawl de Lyon, après midi; 22 04 2017",18.0,11,1,5,2017,2017-5-1
34338232146,100030116@N06,45.782032,4.85026,"lyon,parctêtedor,roseraie","55° sketchcrawl de Lyon, matin. 22 04 2017.",18.0,11,1,5,2017,2017-5-1
35918508190,100030116@N06,45.763002,4.822611,,56° Sketchcrawl N°3,49.0,15,1,8,2017,2017-8-1
36145534812,100030116@N06,45.769199,4.830014,,56° Sketchcrawl N°1,48.0,15,1,8,2017,2017-8-1
36145521602,100030116@N06,45.771115,4.829199,,56° Sketchcrawl N°2,23.0,8,1,8,2017,2017-8-1
35918501910,100030116@N06,45.771422,4.830905,,56° Sketchcrawl N°4,49.0,15,1,8,2017,2017-8-1
44701617225,100030116@N06,45.758144,4.81287,"lyon,café,restaurant,place,aquarelle,watercolor",Lyon 5°. Place de Trion,20.0,16,18,10,2018,2018-10-18
44890975514,100030116@N06,45.759484,4.825487,"lyon,maison,place,aquarelle,watercolor,bâtiment,rue",Lyon 5°. Place de la Trinité,20.0,16,18,10,2018,2018-10-18
30711746637,100030116@N06,45.76643,4.8304,"lyon,dessin,encredechine,saône,fleuve,bâtiments,quai,kraft",Lyon 1°. Quai de Saône,46.0,15,30,10,2018,2018-10-30
31780076498,100030116@N06,45.768091,4.827579,"fleuve,lyon,saône,passerelle,aquarelle,watercolor,sketchcrawl,cheminées,eau,quai",Lyon 1°. Quai de Sâone,45.0,15,30,10,2018,2018-10-30
45652395621,100030116@N06,45.768278,4.830604,"lyon,sketchcrawl,bâtiment,aquarelle,watercolor,portail,ville,rue",Lyon 1°. Le portail de l'école la Martinière,47.0,15,30,10,2018,2018-10-30
45226478361,100030116@N06,45.755344,4.813191,"lyon,porte,bleu,aquarelle,watercolor",Lyon. Le 4 place St Irénée dans le 5°,44.0,10,5,10,2018,2018-10-5
45226486401,100030116@N06,45.761909,4.826935,"lyon,mur,batiment,aquarelle,watercolor",Lyon. Place de la basoche dans le 5°,59.0,10,5,10,2018,2018-10-5
40204872260,100030116@N06,45.755494,4.81376,"bleu,portail,lyon,aquarelle,watercolor",Le portail bleu,45.0,10,12,4,2018,2018-4-12
40682987355,100030116@N06,45.755883,4.815423,"aquarelle,watercolor,intérieur,bistrot,vieuxpoêle",Le rendez vous des amis. Lyon 5°,44.0,10,12,4,2018,2018-4-12
41409100501,100030116@N06,45.758211,4.829306,"aquarelle,watercolor,café,librairie,potchinois,tasse","N°2 Librairie ""Raconte moi la terre""",43.0,10,12,4,2018,2018-4-12
27706059578,100030116@N06,45.761797,4.834349,"aquarelle,croquis,watercolor,café,restaurant,lyon2°",Chez Pimprenelle. Rue des 4 Chapeaux Lyon2°,44.0,10,12,4,2018,2018-4-12
41112140585,100030116@N06,45.763137,4.827235,"watercolor,aquarelle,bar,café,bistrot,personages,porte,intérieur","Le café Barista, rue du boeuf Lyon 5°",45.0,10,12,4,2018,2018-4-12
28163269698,100030116@N06,45.764619,4.828115,,Le Savanah Lyon5°,46.0,10,12,4,2018,2018-4-12
28602281567,100030116@N06,45.753757,4.827053,,"Abbaye d'Ainay, la petite porte rouge sur le côté.",51.0,14,18,7,2018,2018-7-18
41680934030,100030116@N06,45.76146,4.823148,,"Au printemps, dans le jardin du rosaire",51.0,14,18,7,2018,2018-7-18
43621227022,100030116@N06,45.761827,4.819661,"fourvière,lyon,aquarelle,watercolor,basilique",Lyon: Fourvière,52.0,14,18,7,2018,2018-7-18
43625224662,100030116@N06,45.758024,4.836087,"scketccrawl,encredechine,hoteldieu,lyon,aquarelle",Hotel Dieu Lyon 2°,53.0,12,27,7,2018,2018-7-27
41863739560,100030116@N06,45.760509,4.83511,"lyon,aquarelle,watercolor,chapeau,rue",Lyon: Place de la république et passage de l'Argue,53.0,12,27,7,2018,2018-7-27
41990521980,100030116@N06,45.773143,4.85453,"lyon,parctêtedor,aquarelle,watercolor,parc,arbres,verdure,verrière,serre",Lyon: Parc de la tête d'Or,10.0,17,1,8,2018,2018-8-1
43243479964,100030116@N06,45.755344,4.813191,"aquarelle,watercolor,epicerie,vitrinebleue,étalage,commerce",La petite épicerie du 4 place St Irénée,3.0,12,10,8,2018,2018-8-10
43367975854,100030116@N06,45.764342,4.827697,"lyon,porte,gadagne,fenêtre,rue,ocre,vieuxlyon,watercolor,aquarelle",Lyon Saint Jean: 14 rue Gadagne Lyon 5°,4.0,12,10,8,2018,2018-8-10
33017986378,100030116@N06,45.760277,4.819972,"lyon,galloromain,poterie,antiquités,musée,terrecuite",IMG_7144,30.0,10,27,1,2019,2019-1-27
47094676554,100092580@N05,45.756041,4.840947,"lyon,rhône,france",Reverse,0.0,19,6,4,2019,2019-4-6
27094703733,100115536@N05,45.7333,4.88333,"square,squareformat,iphoneography,instagramapp,uploaded:by=instagram",Back to #classic #portrait #photooftheday #instamood,47.0,2,16,6,2016,2016-6-16
27816479361,100115536@N05,45.7333,4.88333,"square,squareformat,iphoneography,instagramapp,uploaded:by=instagram",Capture the #time #instagood #lifestyle #portrait #photooftheday #picoftheday,36.0,2,25,6,2016,2016-6-25
27343103344,100115536@N05,45.7597,4.8422,"square,squareformat,iphoneography,instagramapp,uploaded:by=instagram",Wait a minute 😎 #portrait #instagmood #photooftheday #style #picoftheday,17.0,2,28,6,2016,2016-6-28
27382844853,100115536@N05,45.7597,4.8422,"square,squareformat,iphoneography,instagramapp,uploaded:by=instagram",Stay focused #photooftheday #suit #picoftheday #instamood #instalove,31.0,3,30,6,2016,2016-6-30
14012684722,100139134@N03,45.769064,4.83039,"flowers,flores,flower,fleur,place,flor,poppy,poppies,fiori,rosella,klaproos,coquelicot,flors,pavot,amapolas,amapola,papavero,roselles,pavots,klatschrose,sathonay,coquelicotamapola,papaverpoppiespavots",Rosella poppy amapola pavot papavero,27.0,11,17,4,2014,2014-4-17
10420974676,100144925@N04,45.760494,4.833571,"city,lyon,foutain,placedesjacobins,flickrandroidapp:filter=mammoth",Place des Jacobins,43.0,17,28,6,2013,2013-6-28
13962288915,100144925@N04,45.740833,4.851666,kindersurprise,I've got an egg for ya~,50.0,1,22,4,2014,2014-4-22
29489733656,100163574@N06,45.758297,4.827686,"lyon,france",would this suit for a year abroad?,54.0,15,16,6,2016,2016-6-16
29490427966,100163574@N06,45.75875,4.824097,,the rain began just at this point,4.0,18,16,6,2016,2016-6-16
29234344370,100163574@N06,45.759722,4.827241,"lyon,france,wood",three is a beautiful number,0.0,16,16,6,2016,2016-6-16
29489775106,100163574@N06,45.760294,4.826513,,height of summer,4.0,16,16,6,2016,2016-6-16
28899684004,100163574@N06,45.76123,4.826472,,the square in front of the church,5.0,16,16,6,2016,2016-6-16
29548326666,100163574@N06,45.761975,4.823033,"lyon,city,france,basilica",this cathedral is iconic,19.0,18,16,6,2016,2016-6-16
29415769932,100163574@N06,45.762186,4.822102,,have I mentioned I like Lyon cathedral?,17.0,18,16,6,2016,2016-6-16
29475165832,100163574@N06,45.762663,4.825375,,the Mary Poppins of penguins,49.0,18,16,6,2016,2016-6-16
29415686242,100163574@N06,45.76345,4.828055,,"pro-europe feeling in the midst of the euros, despite being post-brexit",14.0,16,16,6,2016,2016-6-16
29444616541,100163574@N06,45.764311,4.827794,,interesting door paint choices,16.0,16,16,6,2016,2016-6-16
16183019372,100169236@N07,45.757193,4.826109,"lyon,lumière,nuit,quai",Lyon de Nuit,20.0,20,21,12,2014,2014-12-21
7358266200,10021802@N05,45.77529,4.837814,"bw,black,canon,europe,noir,streetphotography,blanc,paysages,photoderue,40d,canon40d,richaudeau",Lyon - France - 1-06-2012,58.0,18,10,6,2012,2012-6-10
48454690531,100321980@N02,45.766525,4.875922,,,21.0,15,22,7,2019,2019-7-22
48751786237,100321980@N02,45.766511,4.875841,,,39.0,16,17,9,2019,2019-9-17
48751593206,100321980@N02,45.766602,4.875852,,,49.0,16,17,9,2019,2019-9-17
27901975030,10040260@N08,45.765023,4.827654,"france,lyon",Lyon,7.0,16,20,6,2016,2016-6-20
27902974960,10040260@N08,45.765023,4.827654,,20160622_154441,44.0,15,22,6,2016,2016-6-22
32632563485,100421544@N05,45.743777,4.817086,,IMG_0116,30.0,15,30,1,2017,2017-1-30
31789155004,100421544@N05,45.74413,4.817113,,IMG_0118,32.0,15,30,1,2017,2017-1-30
32252894650,100421544@N05,45.758441,4.833483,,IMG_20170131_182442,24.0,18,31,1,2017,2017-1-31
43471153770,100467987@N08,45.773929,4.854497,,Metallic Green(house),7.0,18,18,9,2018,2018-9-18
9539190037,100510354@N08,45.767784,4.836376,,Sandrine Marchetti quartet,0.0,21,12,7,2013,2013-7-12
9541941386,100510354@N08,45.767799,4.836419,,Sandrine Marchetti quartet,59.0,18,12,7,2013,2013-7-12
9539223787,100510354@N08,45.767818,4.836232,,Sandrine Marchetti quartet,19.0,22,12,7,2013,2013-7-12
9539230643,100510354@N08,45.767826,4.836221,,Sandrine Marchetti quartet,48.0,22,12,7,2013,2013-7-12
9539206499,100510354@N08,45.767844,4.836419,,Sandrine Marchetti quartet,1.0,22,12,7,2013,2013-7-12
9539183883,100510354@N08,45.767859,4.836376,,Sandrine Marchetti quartet,2.0,21,12,7,2013,2013-7-12
32085061856,100559072@N03,45.760517,4.835582,"france,rhône,lyon,nuit,lumières,fêtedeslumières",_DSF3962-HDR.jpg,34.0,20,10,12,2016,2016-12-10
32043250831,100559072@N03,45.762066,4.831194,"france,lumières,lyon,rhône,nuit,fourvière,fêtedeslumières",Colline de Fourvière,33.0,23,10,12,2016,2016-12-10
31339714963,100559072@N03,45.767657,4.834971,"france,lumières,lyon,hôteldeville,nuit,rhône,fêtedeslumières",_DSF3992.jpg,5.0,23,10,12,2016,2016-12-10
31415570500,100559072@N03,45.759147,4.820219,"rhône,france,lumières,lyon,théâtresromains,nuit,fourvière,fêtedeslumières",Théâtres romains - Fourvière,13.0,20,8,12,2016,2016-12-8
30992945603,100559072@N03,45.761078,4.826302,"cathédrale,france,lumières,lyon,saintjean,nuit,rhône,fêtedeslumières",Cathédrale Saint Jean,26.0,21,8,12,2016,2016-12-8
31903142856,100559072@N03,45.757695,4.832557,"bellecour,france,lumières,lyon,granderoue,nuit,rhône,fêtedeslumières",Bellecour,58.0,20,9,12,2016,2016-12-9
31829892992,100559072@N03,45.760629,4.83319,"jacobains,france,lumières,lyon,fontaine,nuit,rhône,fêtedeslumières",Fontaine des Jacobins,43.0,21,9,12,2016,2016-12-9
31266312844,100559072@N03,45.761101,4.831248,"france,lumières,lyon,nuit,rhône,fêtedeslumières",Les lampadophores 2,12.0,22,9,12,2016,2016-12-9
15969274207,100663164@N07,45.761535,4.827776,"umbrella,lyon,parapluie",,24.0,20,9,11,2014,2014-11-9
19080961430,100663164@N07,45.76088,4.827139,,,41.0,17,30,12,2014,2014-12-30
16154946311,100663164@N07,45.757613,4.831967,,,35.0,2,4,12,2014,2014-12-4
22701080217,100663164@N07,45.757613,4.831967,"film,analog,50mm,pentax,colournegative",UberLife,0.0,0,19,11,2015,2015-11-19
19081492570,100663164@N07,45.777581,4.827504,,,40.0,21,2,3,2015,2015-3-2
37718660761,100663164@N07,45.774568,4.832071,"ricoh,ricohgrd,ricohgr,bnw,blackandwhite,streetphotography,street,night",LYON LES PENTES,15.0,22,15,10,2017,2017-10-15
10725451913,100686692@N05,45.761138,4.840453,"hotel,lyon,pont,wilson,nuit,dieu",Lyon by Night,40.0,18,6,11,2013,2013-11-6
17516501912,100723939@N06,45.780708,4.872393,"lyon,bjd,ldollfestival,ldoll5",Ldoll 5!,24.0,22,17,10,2014,2014-10-17
17816883032,100723939@N06,45.780708,4.872393,"doll,lyon,bjd,ldollfestival,ldoll5",Ldoll 5!,56.0,17,18,10,2014,2014-10-18
30186751293,100723939@N06,45.780708,4.872393,"ldollfestival,ldoll6,ldoll2016,festival,lyon,bjd,balljointeddoll,rencontre,résines,vinyl,animedoll,exposition,dress",LDoll Festivel 2016,27.0,21,28,10,2016,2016-10-28
30192843764,100723939@N06,45.780708,4.872393,"ldollfestival,ldoll2016,ldoll6,lyon,rencontre,résines,rassemblement,exposition,bjd,balljointeddoll,vinyl,photography,animedoll",LDoll Festival 2016,39.0,15,29,10,2016,2016-10-29
30736730171,100723939@N06,45.780708,4.872393,"ldollfestival,ldoll2016,ldoll6,lyon,rencontre,résines,rassemblement,exposition,bjd,balljointeddoll,vinyl,photography,animedoll",LDoll Festival 2016,41.0,11,30,10,2016,2016-10-30
31016692466,100723939@N06,45.780708,4.872393,"achats,ldollfestival,ldoll2016,ldoll6,lyon,dress,shoes,fimo,collier,chocolat,miraisuenaga,smartdoll,culturejapan,dannychoo,doll,dollfie,dream,dd,dds,uzuki,shimamura,rin,shibuya,photo,photography,shooting",Achat Ldoll 6 !,3.0,15,15,11,2016,2016-11-15
31051962005,100723939@N06,45.780708,4.872393,"achats,ldollfestival,ldoll2016,ldoll6,lyon,dress,shoes,fimo,collier,chocolat,miraisuenaga,smartdoll,culturejapan,dannychoo,doll,dollfie,dream,dd,dds,uzuki,shimamura,rin,shibuya,photo,photography,shooting",Achat Ldoll 6 !,39.0,13,17,11,2016,2016-11-17
30784598826,100723939@N06,45.780708,4.872393,"ldollfestival,ldoll6,ldoll2016,festival,lyon,bjd,balljointeddoll,rencontre,résines,vinyl,animedoll,exposition,dress",LDoll Festivel 2016,23.0,20,6,11,2016,2016-11-6
45086883965,100723939@N06,45.780708,4.872393,"bjd,mirai,suenaga,shooting,smart,doll,dollfie,dream,dress,steampunk,photo,photography,project,home,made,pullip,teayong,dal,sd,dd,anime,ldoll,festival,2018,ldoll7,lyon,danny,choo",Ldoll Festival 2018 !,16.0,11,27,10,2018,2018-10-27
31058504177,100723939@N06,45.780708,4.872393,"bjd,mirai,suenaga,shooting,smart,doll,dollfie,dream,dress,steampunk,photo,photography,project,home,made,pullip,teayong,dal,sd,dd,anime,ldoll,festival,2018,ldoll7,lyon,danny,choo",Ldoll Festival 2018 !,57.0,12,28,10,2018,2018-10-28
4932339401,10072475@N02,45.773547,4.862662,"blackandwhite,france,analog,diy,noiretblanc,scooter,fontaine,melina,argentique,foma,villeurbanne,eos55,tonkin,igorinoo",La vie est belle,14.0,21,27,8,2010,2010-8-27
9626925177,100727893@N03,45.731833,4.823666,europegroup13a,Europe Group 13a 017,8.0,8,10,6,2013,2013-6-10
10399051803,100732131@N02,45.753546,4.855181,"valencia,square,squareformat,iphoneography,instagramapp,uploaded:by=instagram,foursquare:venue=4e36dd7fb61cddd1cd4c4b27",upload,38.0,0,21,10,2013,2013-10-21
14609845272,100741518@N07,45.742452,4.816013,,Lyon - Confluence,28.0,16,6,7,2014,2014-7-6
14609812902,100741518@N07,45.763919,4.827691,,Lyon - Musée de la miniature,50.0,12,6,7,2014,2014-7-6
11160370383,100831997@N08,45.757613,4.831967,"show,sport,lyon,gym,cucherat",DSC00922.jpg,8.0,19,16,11,2013,2013-11-16
20254022083,100831997@N08,45.757613,4.831967,"france,town,europe,lyon,ville",DSC07242.jpg,1.0,17,31,7,2015,2015-7-31
9592348049,100871929@N08,45.760697,4.842245,,DSC_1434,48.0,0,11,12,2006,2006-12-11
