id,user,lat,long,tags,title,date_taken_minute,date_taken_hour,date_taken_day,date_taken_month,date_taken_year,date_upload_minute,date_upload_hour,date_upload_day,date_upload_month,date_upload_year,,,
4322098612,40936370@N00,45.837448,4.826248,"fiction,portrait,sculpture,streetart,france,art,mystery,museum,architecture,dark,painting,movie,graffiti,ruins,rawart,outsiderart,chaos,symbol,contemporaryart,secret,911,apocalypse,taz,peinture,eros,container,freemasonry,artbrut,tournage,ddc,sanctuary,mystic,cyberpunk,landart,alchemy,modernsculpture,prophecy,999,vanitas,sanctuaire,dadaisme,artprice,salamanderspirit,organmuseum,saintromainaumontdor,demeureduchaos,thierryehrmann,alchimie,artsingulier,prophétie,abodeofchaos,facteurcheval,palaisideal,kurtehrmann,postapocalyptique,maisondartiste,artistshouses,actingperformance,sculpturemoderne,francmaconnerie,yokohigashi,ehrmannscrew,lessourcesoccultes,groupeserveur,lespritdelasalamandre,servergroup,laurantcourau,dansebuto,buthodance",Yoko Higashi - yoko2-00,4,16,29,1,2010,2,12,1,2,2010,,,
4322098566,40936370@N00,45.837448,4.826248,"fiction,portrait,sculpture,streetart,france,art,mystery,museum,architecture,dark,painting,movie,graffiti,ruins,rawart,outsiderart,chaos,symbol,contemporaryart,secret,911,apocalypse,taz,peinture,eros,container,freemasonry,artbrut,tournage,ddc,sanctuary,mystic,cyberpunk,landart,alchemy,modernsculpture,prophecy,999,vanitas,sanctuaire,dadaisme,artprice,salamanderspirit,organmuseum,saintromainaumontdor,demeureduchaos,thierryehrmann,alchimie,artsingulier,prophétie,abodeofchaos,facteurcheval,palaisideal,kurtehrmann,postapocalyptique,maisondartiste,artistshouses,actingperformance,sculpturemoderne,francmaconnerie,yokohigashi,ehrmannscrew,lessourcesoccultes,groupeserveur,lespritdelasalamandre,servergroup,laurantcourau,dansebuto,buthodance",Yoko Higashi - yoko2-04,3,16,29,1,2010,2,12,1,2,2010,,,
4321364019,40936370@N00,45.837448,4.826248,"fiction,portrait,sculpture,streetart,france,art,mystery,museum,architecture,dark,painting,movie,graffiti,ruins,rawart,outsiderart,chaos,symbol,contemporaryart,secret,911,apocalypse,taz,peinture,eros,container,freemasonry,artbrut,tournage,ddc,sanctuary,mystic,cyberpunk,landart,alchemy,modernsculpture,prophecy,999,vanitas,sanctuaire,dadaisme,artprice,salamanderspirit,organmuseum,saintromainaumontdor,demeureduchaos,thierryehrmann,alchimie,artsingulier,prophétie,abodeofchaos,facteurcheval,palaisideal,kurtehrmann,postapocalyptique,maisondartiste,artistshouses,actingperformance,sculpturemoderne,francmaconnerie,yokohigashi,ehrmannscrew,lessourcesoccultes,groupeserveur,lespritdelasalamandre,servergroup,laurantcourau,dansebuto,buthodance",Yoko Higashi - yoko2-03,3,16,29,1,2010,2,12,1,2,2010,,,
4321363967,40936370@N00,45.837448,4.826248,"fiction,portrait,sculpture,streetart,france,art,mystery,museum,architecture,dark,painting,movie,graffiti,ruins,rawart,outsiderart,chaos,symbol,contemporaryart,secret,911,apocalypse,taz,peinture,eros,container,freemasonry,artbrut,tournage,ddc,sanctuary,mystic,cyberpunk,landart,alchemy,modernsculpture,prophecy,999,vanitas,sanctuaire,dadaisme,artprice,salamanderspirit,organmuseum,saintromainaumontdor,demeureduchaos,thierryehrmann,alchimie,artsingulier,prophétie,abodeofchaos,facteurcheval,palaisideal,kurtehrmann,postapocalyptique,maisondartiste,artistshouses,actingperformance,sculpturemoderne,francmaconnerie,yokohigashi,ehrmannscrew,lessourcesoccultes,groupeserveur,lespritdelasalamandre,servergroup,laurantcourau,dansebuto,buthodance",Yoko Higashi - yoko2-02,2,16,29,1,2010,2,12,1,2,2010,,,
4321304201,40936370@N00,45.837448,4.826248,"portrait,sculpture,streetart,france,art,mystery,museum,architecture,painting,graffiti,ruins,artist,rawart,outsiderart,chaos,symbol,contemporaryart,secret,911,apocalypse,taz,peinture,container,writer,artbrut,ddc,sanctuary,cyberpunk,landart,alchemy,modernsculpture,prophecy,999,vanitas,artiste,photographe,sanctuaire,écrivain,dadaisme,artprice,salamanderspirit,organmuseum,saintromainaumontdor,demeureduchaos,thierryehrmann,alchimie,artsingulier,prophétie,abodeofchaos,facteurcheval,palaisideal,kurtehrmann,romainslocombe,postapocalyptique,maisondartiste,artistshouses,sculpturemoderne,alishahenry,ehrmannscrewk,groupeserveur,lespritdelasalamandre,servergroup",Romain Slocombe à la Demeure du Chaos _DDC1892,15,16,14,1,2010,23,11,1,2,2010,,,
4322038224,40936370@N00,45.837448,4.826248,"portrait,sculpture,streetart,france,art,mystery,museum,architecture,painting,graffiti,ruins,artist,rawart,outsiderart,chaos,symbol,contemporaryart,secret,911,apocalypse,taz,peinture,container,writer,artbrut,ddc,sanctuary,cyberpunk,landart,alchemy,modernsculpture,prophecy,999,vanitas,artiste,photographe,sanctuaire,écrivain,dadaisme,artprice,salamanderspirit,organmuseum,saintromainaumontdor,demeureduchaos,thierryehrmann,alchimie,artsingulier,prophétie,abodeofchaos,facteurcheval,palaisideal,kurtehrmann,romainslocombe,postapocalyptique,maisondartiste,artistshouses,sculpturemoderne,alishahenry,ehrmannscrewk,groupeserveur,lespritdelasalamandre,servergroup",Romain Slocombe à la Demeure du Chaos _DDC1871,12,16,14,1,2010,22,11,1,2,2010,,,
4321304085,40936370@N00,45.837448,4.826248,"portrait,sculpture,streetart,france,art,mystery,museum,architecture,painting,graffiti,ruins,artist,rawart,outsiderart,chaos,symbol,contemporaryart,secret,911,apocalypse,taz,peinture,container,writer,artbrut,ddc,sanctuary,cyberpunk,landart,alchemy,modernsculpture,prophecy,999,vanitas,artiste,photographe,sanctuaire,écrivain,dadaisme,artprice,salamanderspirit,organmuseum,saintromainaumontdor,demeureduchaos,thierryehrmann,alchimie,artsingulier,prophétie,abodeofchaos,facteurcheval,palaisideal,kurtehrmann,romainslocombe,postapocalyptique,maisondartiste,artistshouses,sculpturemoderne,alishahenry,ehrmannscrewk,groupeserveur,lespritdelasalamandre,servergroup",Romain Slocombe à la Demeure du Chaos _DDC1864,9,16,14,1,2010,22,11,1,2,2010,,,
4322038126,40936370@N00,45.837448,4.826248,"portrait,sculpture,streetart,france,art,mystery,museum,architecture,painting,graffiti,ruins,artist,rawart,outsiderart,chaos,symbol,contemporaryart,secret,911,apocalypse,taz,peinture,container,writer,artbrut,ddc,sanctuary,cyberpunk,landart,alchemy,modernsculpture,prophecy,999,vanitas,artiste,photographe,sanctuaire,écrivain,dadaisme,artprice,salamanderspirit,organmuseum,saintromainaumontdor,demeureduchaos,thierryehrmann,alchimie,artsingulier,prophétie,abodeofchaos,facteurcheval,palaisideal,kurtehrmann,romainslocombe,postapocalyptique,maisondartiste,artistshouses,sculpturemoderne,alishahenry,ehrmannscrewk,groupeserveur,lespritdelasalamandre,servergroup",Romain Slocombe à la Demeure du Chaos _DDC1858,8,16,14,1,2010,22,11,1,2,2010,,,
4322038072,40936370@N00,45.837448,4.826248,"portrait,sculpture,streetart,france,art,mystery,museum,architecture,painting,graffiti,ruins,artist,rawart,outsiderart,chaos,symbol,contemporaryart,secret,911,apocalypse,taz,peinture,container,writer,artbrut,ddc,sanctuary,cyberpunk,landart,alchemy,modernsculpture,prophecy,999,vanitas,artiste,photographe,sanctuaire,écrivain,dadaisme,artprice,salamanderspirit,organmuseum,saintromainaumontdor,demeureduchaos,thierryehrmann,alchimie,artsingulier,prophétie,abodeofchaos,facteurcheval,palaisideal,kurtehrmann,romainslocombe,postapocalyptique,maisondartiste,artistshouses,sculpturemoderne,alishahenry,ehrmannscrewk,groupeserveur,lespritdelasalamandre,servergroup",Romain Slocombe à la Demeure du Chaos _DDC1852,6,16,14,1,2010,22,11,1,2,2010,,,
4321303951,40936370@N00,45.837448,4.826248,"portrait,sculpture,streetart,france,art,mystery,museum,architecture,painting,graffiti,ruins,artist,rawart,outsiderart,chaos,symbol,contemporaryart,secret,911,apocalypse,taz,peinture,container,writer,artbrut,ddc,sanctuary,cyberpunk,landart,alchemy,modernsculpture,prophecy,999,vanitas,artiste,photographe,sanctuaire,écrivain,dadaisme,artprice,salamanderspirit,organmuseum,saintromainaumontdor,demeureduchaos,thierryehrmann,alchimie,artsingulier,prophétie,abodeofchaos,facteurcheval,palaisideal,kurtehrmann,romainslocombe,postapocalyptique,maisondartiste,artistshouses,sculpturemoderne,alishahenry,ehrmannscrewk,groupeserveur,lespritdelasalamandre,servergroup",Romain Slocombe à la Demeure du Chaos _DDC1851,5,16,14,1,2010,22,11,1,2,2010,,,
4321303901,40936370@N00,45.837448,4.826248,"portrait,sculpture,streetart,france,art,mystery,museum,architecture,painting,graffiti,ruins,artist,rawart,outsiderart,chaos,symbol,contemporaryart,secret,911,apocalypse,taz,peinture,container,writer,artbrut,ddc,sanctuary,cyberpunk,landart,alchemy,modernsculpture,prophecy,999,vanitas,artiste,photographe,sanctuaire,écrivain,dadaisme,artprice,salamanderspirit,organmuseum,saintromainaumontdor,demeureduchaos,thierryehrmann,alchimie,artsingulier,prophétie,abodeofchaos,facteurcheval,palaisideal,kurtehrmann,romainslocombe,postapocalyptique,maisondartiste,artistshouses,sculpturemoderne,alishahenry,ehrmannscrewk,groupeserveur,lespritdelasalamandre,servergroup",Romain Slocombe à la Demeure du Chaos _DDC1841,3,16,14,1,2010,22,11,1,2,2010,,,
4322037924,40936370@N00,45.837448,4.826248,"portrait,sculpture,streetart,france,art,mystery,museum,architecture,painting,graffiti,ruins,artist,rawart,outsiderart,chaos,symbol,contemporaryart,secret,911,apocalypse,taz,peinture,container,writer,artbrut,ddc,sanctuary,cyberpunk,landart,alchemy,modernsculpture,prophecy,999,vanitas,artiste,photographe,sanctuaire,écrivain,dadaisme,artprice,salamanderspirit,organmuseum,saintromainaumontdor,demeureduchaos,thierryehrmann,alchimie,artsingulier,prophétie,abodeofchaos,facteurcheval,palaisideal,kurtehrmann,romainslocombe,postapocalyptique,maisondartiste,artistshouses,sculpturemoderne,alishahenry,ehrmannscrewk,groupeserveur,lespritdelasalamandre,servergroup",Romain Slocombe à la Demeure du Chaos _DDC1835,2,16,14,1,2010,22,11,1,2,2010,,,
4321303797,40936370@N00,45.837448,4.826248,"portrait,sculpture,streetart,france,art,mystery,museum,architecture,painting,graffiti,ruins,artist,rawart,outsiderart,chaos,symbol,contemporaryart,secret,911,apocalypse,taz,peinture,container,writer,artbrut,ddc,sanctuary,cyberpunk,landart,alchemy,modernsculpture,prophecy,999,vanitas,artiste,photographe,sanctuaire,écrivain,dadaisme,artprice,salamanderspirit,organmuseum,saintromainaumontdor,demeureduchaos,thierryehrmann,alchimie,artsingulier,prophétie,abodeofchaos,facteurcheval,palaisideal,kurtehrmann,romainslocombe,postapocalyptique,maisondartiste,artistshouses,sculpturemoderne,alishahenry,ehrmannscrewk,groupeserveur,lespritdelasalamandre,servergroup",Romain Slocombe à la Demeure du Chaos _DDC1812,0,16,14,1,2010,22,11,1,2,2010,,,
4322037828,40936370@N00,45.837448,4.826248,"portrait,sculpture,streetart,france,art,mystery,museum,architecture,painting,graffiti,ruins,artist,rawart,outsiderart,chaos,symbol,contemporaryart,secret,911,apocalypse,taz,peinture,container,writer,artbrut,ddc,sanctuary,cyberpunk,landart,alchemy,modernsculpture,prophecy,999,vanitas,artiste,photographe,sanctuaire,écrivain,dadaisme,artprice,salamanderspirit,organmuseum,saintromainaumontdor,demeureduchaos,thierryehrmann,alchimie,artsingulier,prophétie,abodeofchaos,facteurcheval,palaisideal,kurtehrmann,romainslocombe,postapocalyptique,maisondartiste,artistshouses,sculpturemoderne,alishahenry,ehrmannscrewk,groupeserveur,lespritdelasalamandre,servergroup",Romain Slocombe à la Demeure du Chaos _DDC1806,59,15,14,1,2010,22,11,1,2,2010,,,
4325695836,52499764@N00,45.774647,4.828298,"street,film,35mm,word,graffiti,lomo,lca,xpro,lomography,lyon,slide,lomolca,carrefour,scan,tabac,200,analogue,135,crossroad,35,rue,ektachrome,loto,argentique,diapositive,ekta,diapo,presse,pellicule,positif,tabacpresse,lomographyslidexpro200","Crossroad - 13Nov09, Lyon (France)",0,15,13,11,2009,42,17,2,2,2010,,,
4322037750,40936370@N00,45.837448,4.826248,"portrait,sculpture,streetart,france,art,mystery,museum,architecture,painting,graffiti,ruins,artist,rawart,outsiderart,chaos,symbol,contemporaryart,secret,911,apocalypse,taz,peinture,container,writer,artbrut,ddc,sanctuary,cyberpunk,landart,alchemy,modernsculpture,prophecy,999,vanitas,artiste,photographe,sanctuaire,écrivain,dadaisme,artprice,salamanderspirit,organmuseum,saintromainaumontdor,demeureduchaos,thierryehrmann,alchimie,artsingulier,prophétie,abodeofchaos,facteurcheval,palaisideal,kurtehrmann,romainslocombe,postapocalyptique,maisondartiste,artistshouses,sculpturemoderne,alishahenry,ehrmannscrewk,groupeserveur,lespritdelasalamandre,servergroup",Visite de Romain Slocombe by Ehrmann's Crew K _DDC1800,57,15,14,1,2010,22,11,1,2,2010,,,
4322037708,40936370@N00,45.837448,4.826248,"portrait,sculpture,streetart,france,art,mystery,museum,architecture,painting,graffiti,ruins,artist,rawart,outsiderart,chaos,symbol,contemporaryart,secret,911,apocalypse,taz,peinture,container,writer,artbrut,ddc,sanctuary,cyberpunk,landart,alchemy,modernsculpture,prophecy,999,vanitas,artiste,photographe,sanctuaire,écrivain,dadaisme,artprice,salamanderspirit,organmuseum,saintromainaumontdor,demeureduchaos,thierryehrmann,alchimie,artsingulier,prophétie,abodeofchaos,facteurcheval,palaisideal,kurtehrmann,romainslocombe,postapocalyptique,maisondartiste,artistshouses,sculpturemoderne,alishahenry,ehrmannscrewk,groupeserveur,lespritdelasalamandre,servergroup",Visite de Romain Slocombe by Ehrmann's Crew K _DDC1798,55,15,14,1,2010,22,11,1,2,2010,,,
4322037658,40936370@N00,45.837448,4.826248,"portrait,sculpture,streetart,france,art,mystery,museum,architecture,painting,graffiti,ruins,artist,rawart,outsiderart,chaos,symbol,contemporaryart,secret,911,apocalypse,taz,peinture,container,writer,artbrut,ddc,sanctuary,cyberpunk,landart,alchemy,modernsculpture,prophecy,999,vanitas,artiste,photographe,sanctuaire,écrivain,dadaisme,artprice,salamanderspirit,organmuseum,saintromainaumontdor,demeureduchaos,thierryehrmann,alchimie,artsingulier,prophétie,abodeofchaos,facteurcheval,palaisideal,kurtehrmann,romainslocombe,postapocalyptique,maisondartiste,artistshouses,sculpturemoderne,alishahenry,ehrmannscrewk,groupeserveur,lespritdelasalamandre,servergroup",Visite de Romain Slocombe by Ehrmann's Crew K _DDC1797,53,15,14,1,2010,22,11,1,2,2010,,,
4321303543,40936370@N00,45.837448,4.826248,"portrait,sculpture,streetart,france,art,mystery,museum,architecture,painting,graffiti,ruins,artist,rawart,outsiderart,chaos,symbol,contemporaryart,secret,911,apocalypse,taz,peinture,container,writer,artbrut,ddc,sanctuary,cyberpunk,landart,alchemy,modernsculpture,prophecy,999,vanitas,artiste,photographe,sanctuaire,écrivain,dadaisme,artprice,salamanderspirit,organmuseum,saintromainaumontdor,demeureduchaos,thierryehrmann,alchimie,artsingulier,prophétie,abodeofchaos,facteurcheval,palaisideal,kurtehrmann,romainslocombe,postapocalyptique,maisondartiste,artistshouses,sculpturemoderne,alishahenry,ehrmannscrewk,groupeserveur,lespritdelasalamandre,servergroup",Visite de Romain Slocombe by Ehrmann's Crew K _DDC1792,53,15,14,1,2010,22,11,1,2,2010,,,
4321303507,40936370@N00,45.837448,4.826248,"portrait,sculpture,streetart,france,art,mystery,museum,architecture,painting,graffiti,ruins,artist,rawart,outsiderart,chaos,symbol,contemporaryart,secret,911,apocalypse,taz,peinture,container,writer,artbrut,ddc,sanctuary,cyberpunk,landart,alchemy,modernsculpture,prophecy,999,vanitas,artiste,photographe,sanctuaire,écrivain,dadaisme,artprice,salamanderspirit,organmuseum,saintromainaumontdor,demeureduchaos,thierryehrmann,alchimie,artsingulier,prophétie,abodeofchaos,facteurcheval,palaisideal,kurtehrmann,romainslocombe,postapocalyptique,maisondartiste,artistshouses,sculpturemoderne,alishahenry,ehrmannscrewk,groupeserveur,lespritdelasalamandre,servergroup",Visite de Romain Slocombe by Ehrmann's Crew K _DDC1778,51,15,14,1,2010,22,11,1,2,2010,,,
4322037474,40936370@N00,45.837448,4.826248,"portrait,sculpture,streetart,france,art,mystery,museum,architecture,painting,graffiti,ruins,artist,rawart,outsiderart,chaos,symbol,contemporaryart,secret,911,apocalypse,taz,peinture,container,writer,artbrut,ddc,sanctuary,cyberpunk,landart,alchemy,modernsculpture,prophecy,999,vanitas,artiste,photographe,sanctuaire,écrivain,dadaisme,artprice,salamanderspirit,organmuseum,saintromainaumontdor,demeureduchaos,thierryehrmann,alchimie,artsingulier,prophétie,abodeofchaos,facteurcheval,palaisideal,kurtehrmann,romainslocombe,postapocalyptique,maisondartiste,artistshouses,sculpturemoderne,alishahenry,ehrmannscrewk,groupeserveur,lespritdelasalamandre,servergroup",Visite de Romain Slocombe by Ehrmann's Crew K _DDC1771,50,15,14,1,2010,22,11,1,2,2010,,,
4321303401,40936370@N00,45.837448,4.826248,"portrait,sculpture,streetart,france,art,mystery,museum,architecture,painting,graffiti,ruins,artist,rawart,outsiderart,chaos,symbol,contemporaryart,secret,911,apocalypse,taz,peinture,container,writer,artbrut,ddc,sanctuary,cyberpunk,landart,alchemy,modernsculpture,prophecy,999,vanitas,artiste,photographe,sanctuaire,écrivain,dadaisme,artprice,salamanderspirit,organmuseum,saintromainaumontdor,demeureduchaos,thierryehrmann,alchimie,artsingulier,prophétie,abodeofchaos,facteurcheval,palaisideal,kurtehrmann,romainslocombe,postapocalyptique,maisondartiste,artistshouses,sculpturemoderne,alishahenry,ehrmannscrewk,groupeserveur,lespritdelasalamandre,servergroup",Visite de Romain Slocombe by Ehrmann's Crew K _DDC1759 1,44,15,14,1,2010,22,11,1,2,2010,,,
4321303359,40936370@N00,45.837448,4.826248,"portrait,sculpture,streetart,france,art,mystery,museum,architecture,painting,graffiti,ruins,artist,rawart,outsiderart,chaos,symbol,contemporaryart,secret,911,apocalypse,taz,peinture,container,writer,artbrut,ddc,sanctuary,cyberpunk,landart,alchemy,modernsculpture,prophecy,999,vanitas,artiste,photographe,sanctuaire,écrivain,dadaisme,artprice,salamanderspirit,organmuseum,saintromainaumontdor,demeureduchaos,thierryehrmann,alchimie,artsingulier,prophétie,abodeofchaos,facteurcheval,palaisideal,kurtehrmann,romainslocombe,postapocalyptique,maisondartiste,artistshouses,sculpturemoderne,alishahenry,ehrmannscrewk,groupeserveur,lespritdelasalamandre,servergroup",Visite de Romain Slocombe by Ehrmann's Crew K _DDC1757,44,15,14,1,2010,22,11,1,2,2010,,,
4321303313,40936370@N00,45.837448,4.826248,"portrait,sculpture,streetart,france,art,mystery,museum,architecture,painting,graffiti,ruins,artist,rawart,outsiderart,chaos,symbol,contemporaryart,secret,911,apocalypse,taz,peinture,container,writer,artbrut,ddc,sanctuary,cyberpunk,landart,alchemy,modernsculpture,prophecy,999,vanitas,artiste,photographe,sanctuaire,écrivain,dadaisme,artprice,salamanderspirit,organmuseum,saintromainaumontdor,demeureduchaos,thierryehrmann,alchimie,artsingulier,prophétie,abodeofchaos,facteurcheval,palaisideal,kurtehrmann,romainslocombe,postapocalyptique,maisondartiste,artistshouses,sculpturemoderne,alishahenry,ehrmannscrewk,groupeserveur,lespritdelasalamandre,servergroup",Visite de Romain Slocombe by Ehrmann's Crew K _DDC1756,44,15,14,1,2010,22,11,1,2,2010,,,
4322037304,40936370@N00,45.837448,4.826248,"portrait,sculpture,streetart,france,art,mystery,museum,architecture,painting,graffiti,ruins,artist,rawart,outsiderart,chaos,symbol,contemporaryart,secret,911,apocalypse,taz,peinture,container,writer,artbrut,ddc,sanctuary,cyberpunk,landart,alchemy,modernsculpture,prophecy,999,vanitas,artiste,photographe,sanctuaire,écrivain,dadaisme,artprice,salamanderspirit,organmuseum,saintromainaumontdor,demeureduchaos,thierryehrmann,alchimie,artsingulier,prophétie,abodeofchaos,facteurcheval,palaisideal,kurtehrmann,romainslocombe,postapocalyptique,maisondartiste,artistshouses,sculpturemoderne,alishahenry,ehrmannscrewk,groupeserveur,lespritdelasalamandre,servergroup",Visite de Romain Slocombe by Ehrmann's Crew K _DDC1745,41,15,14,1,2010,22,11,1,2,2010,,,
4321303207,40936370@N00,45.837448,4.826248,"portrait,sculpture,streetart,france,art,mystery,museum,architecture,painting,graffiti,ruins,artist,rawart,outsiderart,chaos,symbol,contemporaryart,secret,911,apocalypse,taz,peinture,container,writer,artbrut,ddc,sanctuary,cyberpunk,landart,alchemy,modernsculpture,prophecy,999,vanitas,artiste,photographe,sanctuaire,écrivain,dadaisme,artprice,salamanderspirit,organmuseum,saintromainaumontdor,demeureduchaos,thierryehrmann,alchimie,artsingulier,prophétie,abodeofchaos,facteurcheval,palaisideal,kurtehrmann,romainslocombe,postapocalyptique,maisondartiste,artistshouses,sculpturemoderne,alishahenry,ehrmannscrewk,groupeserveur,lespritdelasalamandre,servergroup",Visite de Romain Slocombe by Ehrmann's Crew K _DDC1741,40,15,14,1,2010,22,11,1,2,2010,,,
4321303153,40936370@N00,45.837448,4.826248,"portrait,sculpture,streetart,france,art,mystery,museum,architecture,painting,graffiti,ruins,artist,rawart,outsiderart,chaos,symbol,contemporaryart,secret,911,apocalypse,taz,peinture,container,writer,artbrut,ddc,sanctuary,cyberpunk,landart,alchemy,modernsculpture,prophecy,999,vanitas,artiste,photographe,sanctuaire,écrivain,dadaisme,artprice,salamanderspirit,organmuseum,saintromainaumontdor,demeureduchaos,thierryehrmann,alchimie,artsingulier,prophétie,abodeofchaos,facteurcheval,palaisideal,kurtehrmann,romainslocombe,postapocalyptique,maisondartiste,artistshouses,sculpturemoderne,alishahenry,ehrmannscrewk,groupeserveur,lespritdelasalamandre,servergroup",Visite de Romain Slocombe by Ehrmann's Crew K _DDC1736 1,39,15,14,1,2010,22,11,1,2,2010,,,
4322037160,40936370@N00,45.837448,4.826248,"portrait,sculpture,streetart,france,art,mystery,museum,architecture,painting,graffiti,ruins,artist,rawart,outsiderart,chaos,symbol,contemporaryart,secret,911,apocalypse,taz,peinture,container,writer,artbrut,ddc,sanctuary,cyberpunk,landart,alchemy,modernsculpture,prophecy,999,vanitas,artiste,photographe,sanctuaire,écrivain,dadaisme,artprice,salamanderspirit,organmuseum,saintromainaumontdor,demeureduchaos,thierryehrmann,alchimie,artsingulier,prophétie,abodeofchaos,facteurcheval,palaisideal,kurtehrmann,romainslocombe,postapocalyptique,maisondartiste,artistshouses,sculpturemoderne,alishahenry,ehrmannscrewk,groupeserveur,lespritdelasalamandre,servergroup",Visite de Romain Slocombe by Ehrmann's Crew K _DDC1735,39,15,14,1,2010,22,11,1,2,2010,,,
4321303053,40936370@N00,45.837448,4.826248,"portrait,sculpture,streetart,france,art,mystery,museum,architecture,painting,graffiti,ruins,artist,rawart,outsiderart,chaos,symbol,contemporaryart,secret,911,apocalypse,taz,peinture,container,writer,artbrut,ddc,sanctuary,cyberpunk,landart,alchemy,modernsculpture,prophecy,999,vanitas,artiste,photographe,sanctuaire,écrivain,dadaisme,artprice,salamanderspirit,organmuseum,saintromainaumontdor,demeureduchaos,thierryehrmann,alchimie,artsingulier,prophétie,abodeofchaos,facteurcheval,palaisideal,kurtehrmann,romainslocombe,postapocalyptique,maisondartiste,artistshouses,sculpturemoderne,alishahenry,ehrmannscrewk,groupeserveur,lespritdelasalamandre,servergroup",Visite de Romain Slocombe by Ehrmann's Crew K _DDC1734,39,15,14,1,2010,22,11,1,2,2010,,,
4322037094,40936370@N00,45.837448,4.826248,"portrait,sculpture,streetart,france,art,mystery,museum,architecture,painting,graffiti,ruins,artist,rawart,outsiderart,chaos,symbol,contemporaryart,secret,911,apocalypse,taz,peinture,container,writer,artbrut,ddc,sanctuary,cyberpunk,landart,alchemy,modernsculpture,prophecy,999,vanitas,artiste,photographe,sanctuaire,écrivain,dadaisme,artprice,salamanderspirit,organmuseum,saintromainaumontdor,demeureduchaos,thierryehrmann,alchimie,artsingulier,prophétie,abodeofchaos,facteurcheval,palaisideal,kurtehrmann,romainslocombe,postapocalyptique,maisondartiste,artistshouses,sculpturemoderne,alishahenry,ehrmannscrewk,groupeserveur,lespritdelasalamandre,servergroup",Visite de Romain Slocombe by Ehrmann's Crew K _DDC1727 1,38,15,14,1,2010,22,11,1,2,2010,,,
4322037052,40936370@N00,45.837448,4.826248,"portrait,sculpture,streetart,france,art,mystery,museum,architecture,painting,graffiti,ruins,artist,rawart,outsiderart,chaos,symbol,contemporaryart,secret,911,apocalypse,taz,peinture,container,writer,artbrut,ddc,sanctuary,cyberpunk,landart,alchemy,modernsculpture,prophecy,999,vanitas,artiste,photographe,sanctuaire,écrivain,dadaisme,artprice,salamanderspirit,organmuseum,saintromainaumontdor,demeureduchaos,thierryehrmann,alchimie,artsingulier,prophétie,abodeofchaos,facteurcheval,palaisideal,kurtehrmann,romainslocombe,postapocalyptique,maisondartiste,artistshouses,sculpturemoderne,alishahenry,ehrmannscrewk,groupeserveur,lespritdelasalamandre,servergroup",Visite de Romain Slocombe by Ehrmann's Crew K _DDC1724,38,15,14,1,2010,22,11,1,2,2010,,,
4321302927,40936370@N00,45.837448,4.826248,"portrait,sculpture,streetart,france,art,mystery,museum,architecture,painting,graffiti,ruins,artist,rawart,outsiderart,chaos,symbol,contemporaryart,secret,911,apocalypse,taz,peinture,container,writer,artbrut,ddc,sanctuary,cyberpunk,landart,alchemy,modernsculpture,prophecy,999,vanitas,artiste,photographe,sanctuaire,écrivain,dadaisme,artprice,salamanderspirit,organmuseum,saintromainaumontdor,demeureduchaos,thierryehrmann,alchimie,artsingulier,prophétie,abodeofchaos,facteurcheval,palaisideal,kurtehrmann,romainslocombe,postapocalyptique,maisondartiste,artistshouses,sculpturemoderne,alishahenry,ehrmannscrewk,groupeserveur,lespritdelasalamandre,servergroup",Visite de Romain Slocombe by Ehrmann's Crew K _DDC1701,31,15,14,1,2010,22,11,1,2,2010,,,
4321302885,40936370@N00,45.837448,4.826248,"portrait,sculpture,streetart,france,art,mystery,museum,architecture,painting,graffiti,ruins,artist,rawart,outsiderart,chaos,symbol,contemporaryart,secret,911,apocalypse,taz,peinture,container,writer,artbrut,ddc,sanctuary,cyberpunk,landart,alchemy,modernsculpture,prophecy,999,vanitas,artiste,photographe,sanctuaire,écrivain,dadaisme,artprice,salamanderspirit,organmuseum,saintromainaumontdor,demeureduchaos,thierryehrmann,alchimie,artsingulier,prophétie,abodeofchaos,facteurcheval,palaisideal,kurtehrmann,romainslocombe,postapocalyptique,maisondartiste,artistshouses,sculpturemoderne,alishahenry,ehrmannscrewk,groupeserveur,lespritdelasalamandre,servergroup",Visite de Romain Slocombe by Ehrmann's Crew K _DDC1878,14,16,14,1,2010,22,11,1,2,2010,,,
4321302835,40936370@N00,45.837448,4.826248,"portrait,sculpture,streetart,france,art,mystery,museum,architecture,painting,graffiti,ruins,artist,rawart,outsiderart,chaos,symbol,contemporaryart,secret,911,apocalypse,taz,peinture,container,writer,artbrut,ddc,sanctuary,cyberpunk,landart,alchemy,modernsculpture,prophecy,999,vanitas,artiste,photographe,sanctuaire,écrivain,dadaisme,artprice,salamanderspirit,organmuseum,saintromainaumontdor,demeureduchaos,thierryehrmann,alchimie,artsingulier,prophétie,abodeofchaos,facteurcheval,palaisideal,kurtehrmann,romainslocombe,postapocalyptique,maisondartiste,artistshouses,sculpturemoderne,alishahenry,ehrmannscrewk,groupeserveur,lespritdelasalamandre,servergroup",Visite de Romain Slocombe by Ehrmann's Crew K _DDC1828,2,16,14,1,2010,22,11,1,2,2010,,,
